Id,Label,modularity_class,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,eigencentrality
4892,,126,2,4,6,2,4,6,8,0.248001,0.258835,662.155542,0.3,0.000644
27010,,126,3,0,3,3,0,3,0,0,0,0,0.666667,0.000899
34978,,126,1,0,1,1,0,1,0,0,0,0,0,0.000401
12863,,18,15,7,22,15,7,22,9,0.239334,0.247926,316926.151596,0.102941,0.007241
12891,,18,4,9,13,4,9,13,9,0.239079,0.247683,60040.361582,0.090909,0.002147
3031,,100,1,0,1,1,0,1,0,0,0,0,0,0.000202
4045,,109,2,6,8,2,6,8,8,0.265713,0.277266,19134.339441,0.142857,0.00037
1042,,3,2,0,2,2,0,2,0,0,0,0,0,0.0018
5246,,3,2,0,2,2,0,2,0,0,0,0,1,0.000469
7665,,3,1,3,4,1,3,4,8,0.236018,0.244638,374.064814,0.166667,0.000295
9561,,3,2,0,2,2,0,2,0,0,0,0,1,0.000529
21490,,3,1,0,1,1,0,1,0,0,0,0,0,0.000295
21572,,3,1,1,2,1,1,2,9,0.201768,0.206833,0,0,0.000295
24594,,3,1,0,1,1,0,1,0,0,0,0,0,0.000295
13577,,3,2,3,5,2,3,5,8,0.261985,0.273286,2931.788599,0.083333,0.000641
14172,,10,2,2,4,2,2,4,8,0.252647,0.262633,537.654325,0.666667,0.001241
32057,,10,1,0,1,1,0,1,0,0,0,0,0,0.000301
7738,,64,1,4,5,1,4,5,8,0.221428,0.228127,82.436161,0.05,0.000301
19849,,93,1,0,1,1,0,1,0,0,0,0,0,0.000497
5786,,93,2,3,5,2,3,5,9,0.21882,0.225411,103922.067521,0.166667,0.001237
6419,,93,4,3,7,4,3,7,8,0.262937,0.273736,19691.02076,0.119048,0.001206
623,,94,3,11,14,3,11,14,8,0.274399,0.28789,881.261108,0.17033,0.001463
4469,,123,2,0,2,2,0,2,0,0,0,0,0,0.001732
7810,,76,4,1,5,4,1,5,9,0.225523,0.232474,181.916406,0.1,0.003742
805,,86,3,11,14,3,11,14,8,0.277657,0.291189,1535.892752,0.208791,0.001343
9093,,76,5,13,18,5,13,18,8,0.269513,0.280951,46601.156762,0.083333,0.002353
30040,,76,1,0,1,1,0,1,0,0,0,0,0,0.000882
22091,,123,4,9,13,4,9,13,8,0.27332,0.285802,56252.006001,0.090909,0.002588
19085,,76,2,2,4,2,2,4,1,1,1,32.780965,0,0.002479
625,,9,1,0,1,1,0,1,0,0,0,0,0,0.000271
1441,,9,1,1,2,1,1,2,10,0.178135,0.181804,0,0,0.000271
2628,,9,6,3,9,6,3,9,8,0.251332,0.262132,53206.509405,0.166667,0.002052
13534,,9,1,1,2,1,1,2,10,0.178135,0.181804,0,0,0.000271
18619,,9,3,5,8,3,5,8,9,0.216597,0.223178,96746,0.190476,0.001097
33030,,9,1,0,1,1,0,1,0,0,0,0,0,0.000271
17945,,9,14,18,32,14,18,32,9,0.209929,0.216403,332207.4207,0.058462,0.002978
11123,,123,1,0,1,1,0,1,0,0,0,0,0,0.000188
4073,,123,1,4,5,1,4,5,8,0.227954,0.235669,183.652044,0,0.000384
27183,,123,2,0,2,2,0,2,0,0,0,0,1,0.000997
33545,,56,3,0,3,3,0,3,0,0,0,0,0,0.000896
22429,,123,2,3,5,2,3,5,8,0.247991,0.258811,727.654566,0.15,0.000589
628,,119,0,1,1,0,1,1,10,0.176584,0.179945,0,0,0
10479,,10,4,0,4,4,0,4,0,0,0,0,0.5,0.000753
10478,,10,3,1,4,3,1,4,1,1,1,0,0.5,0.00057
16519,,93,5,2,7,5,2,7,9,0.21678,0.223279,197.526908,0,0.000945
632,,18,1,3,4,1,3,4,8,0.262438,0.273863,18890.849811,0.166667,0.000217
633,,10,2,3,5,2,3,5,9,0.215788,0.222044,282.537382,0.333333,0.000566
4126,,10,4,2,6,4,2,6,9,0.213971,0.220014,128.707355,0.166667,0.000908
9787,,89,2,4,6,2,4,6,8,0.239483,0.248573,3760.249314,0.05,0.001426
11561,,10,1,1,2,1,1,2,1,1,1,25976,0,0.000377
6287,,90,5,10,15,5,10,15,8,0.284514,0.298151,82208.89081,0.128205,0.001426
12547,,90,2,0,2,2,0,2,0,0,0,0,1,0.000412
636,,64,0,7,7,0,7,7,9,0.23278,0.241292,0,0.095238,0
8557,,38,1,0,1,1,0,1,0,0,0,0,0,0.000309
20309,,38,2,0,2,2,0,2,0,0,0,0,0,0.000482
681,,32,11,15,26,11,15,26,8,0.253388,0.264324,187981.878248,0.060606,0.004123
6360,,32,3,6,9,3,6,9,8,0.24757,0.257596,347.293668,0.4,0.001659
6741,,32,3,1,4,3,1,4,1,1,1,25977,0,0.001603
6755,,32,2,0,2,2,0,2,0,0,0,0,0,0.001812
6980,,32,1,0,1,1,0,1,0,0,0,0,0,0.001261
7547,,3,1,2,3,1,2,3,8,0.237381,0.246892,25975,0.333333,0.001261
8194,,32,1,0,1,1,0,1,0,0,0,0,0,0.001261
5918,,32,5,5,10,5,5,10,8,0.24463,0.254124,19683.741642,0.466667,0.002185
7731,,32,4,10,14,4,10,14,8,0.250176,0.260283,31403.871486,0.177778,0.002012
3884,,32,10,12,22,10,12,22,8,0.245812,0.25571,76559.158907,0.126374,0.003672
7082,,127,3,2,5,3,2,5,9,0.22059,0.227247,1047.695029,0.1,0.002311
10775,,32,5,4,9,5,4,9,9,0.236042,0.244548,27804.022095,0.142857,0.002953
5243,,32,2,5,7,2,5,7,8,0.245447,0.25506,27092.440439,0.066667,0.001712
12059,,32,1,0,1,1,0,1,0,0,0,0,0,0.001261
12518,,32,3,4,7,3,4,7,8,0.24418,0.253473,27430.004129,0.033333,0.001846
12688,,32,1,0,1,1,0,1,0,0,0,0,0,0.001261
13160,,30,3,1,4,3,1,4,9,0.228526,0.235985,244.085354,0.333333,0.002854
12372,,32,1,2,3,1,2,3,9,0.216232,0.222601,0,0.666667,0.001261
13746,,32,1,0,1,1,0,1,0,0,0,0,0,0.001261
13811,,32,1,0,1,1,0,1,0,0,0,0,0,0.001261
13989,,32,1,0,1,1,0,1,0,0,0,0,0,0.001261
14912,,32,2,0,2,2,0,2,0,0,0,0,1,0.001652
7102,,32,2,2,4,2,2,4,9,0.229309,0.236707,64.766726,0.416667,0.001797
12747,,126,1,2,3,1,2,3,8,0.245466,0.25507,0,1,0.001261
5946,,32,6,10,16,6,10,16,8,0.280604,0.294812,29567.834251,0.241758,0.004163
16441,,32,1,0,1,1,0,1,0,0,0,0,0,0.001261
16467,,32,1,0,1,1,0,1,0,0,0,0,0,0.001261
10061,,32,2,1,3,2,1,3,10,0.164188,0.166897,25979.783137,0.333333,0.001797
17492,,32,1,1,2,1,1,2,9,0.199555,0.204555,52553.08334,0.5,0.001261
5219,,32,4,6,10,4,6,10,8,0.253911,0.264334,1638.585797,0.238095,0.002093
15761,,32,1,3,4,1,3,4,9,0.228907,0.23623,25974,0.25,0.001261
19414,,32,1,2,3,1,2,3,8,0.248331,0.25723,396.436009,0.166667,0.001261
19828,,32,1,0,1,1,0,1,0,0,0,0,0,0.001261
20574,,32,1,0,1,1,0,1,0,0,0,0,0,0.001261
21082,,32,1,0,1,1,0,1,0,0,0,0,0,0.001261
9496,,73,4,7,11,4,7,11,8,0.258574,0.269261,53996.821014,0.194444,0.003371
21694,,32,1,0,1,1,0,1,0,0,0,0,0,0.001261
6261,,32,6,5,11,6,5,11,8,0.253692,0.264327,66284.537537,0.081818,0.002627
22040,,32,2,0,2,2,0,2,0,0,0,0,1,0.001797
4978,,80,4,3,7,4,3,7,8,0.233226,0.241641,18847.146064,0.3,0.002991
22234,,32,1,1,2,1,1,2,1,1,1,0,0.5,0.001261
2280,,32,10,13,23,10,13,23,8,0.248521,0.259094,111198.519851,0.052381,0.003469
885,,32,1,3,4,1,3,4,8,0.244595,0.253961,0,0.666667,0.001261
21987,,32,2,1,3,2,1,3,1,1,1,25976,0,0.001529
3850,,36,6,6,12,6,6,12,8,0.249483,0.259509,22069.296772,0.133333,0.003371
22141,,80,2,2,4,2,2,4,9,0.226797,0.234363,685.602934,0.166667,0.001529
7433,,32,1,1,2,1,1,2,8,0.222996,0.22987,92.888043,0,0.001261
24809,,32,3,3,6,3,3,6,8,0.244411,0.253725,0,1,0.001659
25217,,32,1,2,3,1,2,3,8,0.247388,0.257366,0,1,0.001261
24952,,32,2,3,5,2,3,5,9,0.21342,0.219846,34.150934,0.583333,0.001658
9924,,80,3,7,10,3,7,10,8,0.244532,0.254002,721.006001,0.160714,0.002037
28034,,32,1,0,1,1,0,1,0,0,0,0,0,0.001261
14695,,32,3,1,4,3,1,4,9,0.213452,0.219649,282.723365,0.25,0.001721
28171,,32,1,0,1,1,0,1,0,0,0,0,0,0.001261
28930,,32,1,0,1,1,0,1,0,0,0,0,0,0.001261
1971,,32,3,2,5,3,2,5,8,0.247343,0.256889,5696.453252,0.166667,0.001598
26979,,56,2,1,3,2,1,3,9,0.207483,0.213226,100.020561,0.5,0.001812
30060,,32,2,0,2,2,0,2,0,0,0,0,1,0.002381
25821,,56,2,1,3,2,1,3,8,0.238966,0.247042,0,0.666667,0.001814
6885,,30,3,12,15,3,12,15,8,0.259841,0.270731,13267.10485,0.134615,0.002034
30911,,32,2,2,4,2,2,4,8,0.245847,0.254924,0,1,0.001521
1593,,126,6,10,16,6,10,16,8,0.279666,0.292454,35167.149274,0.133333,0.003028
24056,,5,2,2,4,2,2,4,9,0.231736,0.239863,27916.850341,0,0.00143
3755,,30,6,9,15,6,9,15,8,0.26086,0.271645,41342.632529,0.128205,0.003335
33255,,32,1,0,1,1,0,1,0,0,0,0,0,0.001261
12928,,44,2,0,2,2,0,2,0,0,0,0,0,0.001487
17713,,89,4,1,5,4,1,5,9,0.208089,0.213255,18870.658473,0.05,0.001965
4890,,21,1,1,2,1,1,2,9,0.200066,0.204368,0,0.5,0.002273
15930,,79,1,1,2,1,1,2,8,0.244449,0.252818,102.789263,0.5,0.002273
5270,,28,4,4,8,4,4,8,8,0.256342,0.266754,19590.560517,0.142857,0.003202
17782,,56,3,0,3,3,0,3,0,0,0,0,0,0.004665
8298,,21,2,3,5,2,3,5,8,0.252045,0.261986,23.205122,0.833333,0.003251
22610,,21,1,3,4,1,3,4,8,0.251141,0.261011,26196.982799,0.166667,0.002273
5838,,106,2,4,6,2,4,6,8,0.275109,0.288131,242.558954,0.5,0.002631
28575,,21,1,0,1,1,0,1,0,0,0,0,0,0.002273
30622,,21,1,1,2,1,1,2,8,0.237615,0.245052,0,0,0.002273
35425,,21,1,1,2,1,1,2,8,0.237615,0.245052,0,0,0.002273
5913,,21,7,8,15,7,8,15,8,0.26086,0.272645,70155.160923,0.141026,0.003742
10624,,21,1,0,1,1,0,1,0,0,0,0,0,0.001607
5053,,1,9,8,17,9,8,17,8,0.271962,0.283696,99035.806705,0.085714,0.004853
12523,,21,4,1,5,4,1,5,10,0.185696,0.189722,38.180568,0.05,0.002336
5879,,21,3,3,6,3,3,6,9,0.228031,0.235616,30584.011976,0.033333,0.002111
24349,,21,1,0,1,1,0,1,0,0,0,0,0,0.001607
1358,,15,17,14,31,17,14,31,8,0.266212,0.277987,177350.898937,0.092593,0.007152
26953,,21,1,0,1,1,0,1,0,0,0,0,0,0.001607
17625,,21,2,0,2,2,0,2,0,0,0,0,0.5,0.001974
645,,138,0,3,3,0,3,3,8,0.240896,0.249126,0,0.666667,0
646,,138,9,25,34,9,25,34,8,0.263139,0.276257,142553.505686,0.043347,0.001809
10554,,138,1,0,1,1,0,1,0,0,0,0,0,0.000214
19675,,138,2,0,2,2,0,2,0,0,0,0,0,0.00044
24824,,138,2,1,3,2,1,3,9,0.217909,0.224126,109.076361,0,0.000534
2604,,138,2,2,4,2,2,4,9,0.229838,0.23764,96.557628,0.416667,0.00054
32054,,138,1,0,1,1,0,1,0,0,0,0,0,0.000214
647,,138,1,1,2,1,1,2,9,0.208328,0.214467,82.131647,0,0.000195
26427,,28,8,6,14,8,6,14,8,0.251469,0.261309,45314.579136,0.063636,0.002775
2129,,59,3,6,9,3,6,9,8,0.264047,0.275541,533.600687,0.303571,0.001347
9711,,59,1,0,1,1,0,1,0,0,0,0,0,0.000902
1997,,59,11,15,26,11,15,26,8,0.261048,0.273024,38441.429555,0.178571,0.006733
19690,,23,2,3,5,2,3,5,8,0.239773,0.247995,6082.791543,0,0.00149
7186,,53,4,6,10,4,6,10,8,0.252895,0.263694,20033.822722,0.089286,0.002985
22447,,59,1,1,2,1,1,2,8,0.236243,0.244459,0,0,0.000902
23489,,104,3,0,3,3,0,3,0,0,0,0,0,0.001784
21836,,59,2,1,3,2,1,3,8,0.236243,0.244459,0,0.5,0.002119
3926,,59,4,7,11,4,7,11,8,0.248217,0.258075,2395.395822,0.144444,0.002678
4952,,68,2,11,13,2,11,13,8,0.277306,0.290852,139.24843,0.418182,0.001794
30063,,59,1,0,1,1,0,1,0,0,0,0,0,0.000902
3358,,46,5,8,13,5,8,13,8,0.266193,0.277659,54055.582411,0.070513,0.001887
11383,,35,5,2,7,5,2,7,8,0.241238,0.249503,10798.466005,0,0.002592
4514,,59,3,2,5,3,2,5,8,0.243161,0.252458,197.677006,0.2,0.001517
11118,,71,2,0,2,2,0,2,0,0,0,0,1,0.000662
653,,4,1,11,12,1,11,12,8,0.254381,0.264532,52257.249068,0,0.000183
654,,4,3,4,7,3,4,7,8,0.27258,0.284236,106156.230987,0,0.000579
6411,,4,5,0,5,5,0,5,0,0,0,0,0,0.000857
13097,,4,1,0,1,1,0,1,0,0,0,0,0,0.000173
15919,,4,3,0,3,3,0,3,0,0,0,0,0,0.000647
16674,,88,2,2,4,2,2,4,8,0.221981,0.228919,226.477697,0,0.00038
18777,,4,4,0,4,4,0,4,0,0,0,0,0,0.001677
21537,,4,1,0,1,1,0,1,0,0,0,0,0,0.000173
7629,,4,1,0,1,1,0,1,0,0,0,0,0,0.000183
655,,94,4,3,7,4,3,7,9,0.223581,0.231089,77.088871,0.2,0.002656
6112,,94,1,0,1,1,0,1,0,0,0,0,0,0.001246
9208,,94,1,1,2,1,1,2,9,0.223041,0.230384,0,0,0.001246
10032,,94,1,0,1,1,0,1,0,0,0,0,0,0.001246
14082,,94,1,1,2,1,1,2,10,0.182809,0.186782,0,1,0.001246
16055,,94,1,0,1,1,0,1,0,0,0,0,0,0.001246
21217,,94,2,2,4,2,2,4,9,0.223052,0.230428,1.022222,0.666667,0.001438
11313,,94,2,4,6,2,4,6,8,0.264295,0.275788,26160.337023,0.133333,0.001465
8444,,76,2,3,5,2,3,5,8,0.263017,0.274385,18869.053274,0.333333,0.001477
16293,,94,2,2,4,2,2,4,9,0.216667,0.223555,26013.966218,0.333333,0.00194
16126,,94,2,2,4,2,2,4,9,0.220306,0.226678,65.938949,0.5,0.00194
34111,,94,4,0,4,4,0,4,0,0,0,0,0.666667,0.004203
19095,,94,2,4,6,2,4,6,9,0.226666,0.234551,162.853782,0.4,0.00194
11729,,126,3,0,3,3,0,3,0,0,0,0,0,0.002324
3511,,95,1,2,3,1,2,3,8,0.262431,0.272477,0,1,0.001547
15448,,95,1,0,1,1,0,1,0,0,0,0,0,0.001547
15580,,76,8,13,21,8,13,21,8,0.256544,0.267231,125764.387613,0.042484,0.004824
15187,,111,3,0,3,3,0,3,0,0,0,0,0.166667,0.002094
22054,,95,1,0,1,1,0,1,0,0,0,0,0,0.001547
7365,,89,4,0,4,4,0,4,0,0,0,0,0,0.002624
12533,,27,5,279,284,5,279,284,7,0.336557,0.363509,1361677.239416,0.029214,0.003249
27562,,95,4,2,6,4,2,6,8,0.25673,0.267197,134.682818,0.5,0.004859
32915,,95,1,0,1,1,0,1,0,0,0,0,0,0.001547
33175,,95,1,0,1,1,0,1,0,0,0,0,0,0.001547
34939,,28,3,2,5,3,2,5,9,0.216095,0.222503,44880.858444,0.1,0.002871
658,,145,2,7,9,2,7,9,8,0.264154,0.275489,54.061821,0.107143,0.000382
2665,,145,3,3,6,3,3,6,8,0.263393,0.274648,6682.985215,0.15,0.000693
4493,,20,1,2,3,1,2,3,8,0.231258,0.239413,0,1,0.000245
13736,,20,2,3,5,2,3,5,9,0.220424,0.227085,437.979146,0.05,0.000884
2957,,80,18,38,56,18,38,56,8,0.280199,0.294879,350598.832979,0.108696,0.010807
8361,,26,1,0,1,1,0,1,0,0,0,0,0,0.001801
17990,,26,1,0,1,1,0,1,0,0,0,0,0,0.001801
2065,,39,15,11,26,15,11,26,8,0.24048,0.249244,60243.72819,0.118421,0.008867
8570,,73,1,3,4,1,3,4,8,0.244249,0.253036,25997.152005,0.25,0.000202
664,,94,1,0,1,1,0,1,0,0,0,0,0,0.000193
7219,,94,1,0,1,1,0,1,0,0,0,0,0,0.000193
7220,,94,1,0,1,1,0,1,0,0,0,0,0,0.000193
5378,,63,1,1,2,1,1,2,9,0.214759,0.220703,0,0,0.001864
5855,,63,1,1,2,1,1,2,9,0.214759,0.220703,0,0,0.001864
2949,,63,3,2,5,3,2,5,9,0.217074,0.223219,18827.230577,0.333333,0.002303
11143,,138,1,1,2,1,1,2,9,0.2265,0.233194,0,0,0.000455
18409,,138,1,0,1,1,0,1,0,0,0,0,0,0.000455
25142,,138,1,1,2,1,1,2,9,0.2265,0.233194,0,0,0.000455
7911,,136,5,11,16,5,11,16,8,0.262834,0.274561,46040.012433,0.071429,0.001909
8701,,136,2,2,4,2,2,4,9,0.214695,0.220846,26034.772696,0,0.0006
30511,,136,2,0,2,2,0,2,0,0,0,0,0,0.000904
33086,,175,1,0,1,1,0,1,0,0,0,0,0,0.000584
1055,,131,5,2,7,5,2,7,8,0.256255,0.265701,57272.89625,0.1,0.00113
977,,97,9,13,22,9,13,22,8,0.262643,0.274997,85682.889959,0.091503,0.003592
2446,,131,1,0,1,1,0,1,0,0,0,0,0,0.000426
5753,,131,1,0,1,1,0,1,0,0,0,0,0,0.000426
7881,,131,1,0,1,1,0,1,0,0,0,0,0,0.000426
9417,,131,2,0,2,2,0,2,0,0,0,0,1,0.000618
7230,,131,4,23,27,4,23,27,8,0.283763,0.298385,95297.096391,0.085145,0.000998
9656,,131,1,0,1,1,0,1,0,0,0,0,0,0.000426
8539,,131,2,1,3,2,1,3,8,0.242294,0.25066,0,1,0.000616
10396,,131,1,1,2,1,1,2,8,0.232022,0.239649,0,1,0.000426
10922,,131,3,3,6,3,3,6,8,0.234501,0.242355,1283.555695,0.333333,0.000816
9139,,131,1,3,4,1,3,4,8,0.235841,0.243388,26165.697836,0.166667,0.000426
12193,,123,2,4,6,2,4,6,8,0.265938,0.276927,10174.032185,0.2,0.000612
13841,,131,1,1,2,1,1,2,8,0.242294,0.25066,0,0,0.000426
15203,,131,2,0,2,2,0,2,0,0,0,0,1,0.000618
15967,,131,1,0,1,1,0,1,0,0,0,0,0,0.000426
16806,,131,1,1,2,1,1,2,9,0.203987,0.208635,0,1,0.000426
3009,,131,2,2,4,2,2,4,8,0.246265,0.255272,18826,0.333333,0.000594
18501,,108,2,4,6,2,4,6,9,0.227562,0.23498,26250.102461,0.066667,0.001042
9617,,131,1,1,2,1,1,2,8,0.232022,0.239649,0,1,0.000426
30668,,131,1,0,1,1,0,1,0,0,0,0,0,0.000426
14620,,93,3,3,6,3,3,6,9,0.216197,0.222723,2007.763267,0.066667,0.000898
3144,,32,3,5,8,3,5,8,8,0.245789,0.255546,48425.221548,0.238095,0.000691
5765,,56,5,7,12,5,7,12,8,0.246111,0.255067,43344.43926,0.007576,0.002237
673,,52,0,1,1,0,1,1,9,0.231783,0.240091,0,0,0
1309,,126,2,2,4,2,2,4,8,0.238123,0.24614,289.276378,0.166667,0.000868
20867,,126,1,0,1,1,0,1,0,0,0,0,0,0.000516
11809,,44,3,1,4,3,1,4,9,0.213505,0.219541,190.737389,0.333333,0.001028
20948,,126,4,4,8,4,4,8,9,0.227535,0.235785,1118.600181,0.3,0.001578
23271,,126,5,4,9,5,4,9,9,0.225148,0.232715,17562.82853,0.214286,0.0018
10826,,126,1,2,3,1,2,3,9,0.217363,0.224028,25975,0.333333,0.000516
3879,,93,4,3,7,4,3,7,8,0.231096,0.239281,75611.906153,0.2,0.001152
4372,,126,6,2,8,6,2,8,9,0.226239,0.233089,26107.092664,0.095238,0.001999
16689,,136,4,3,7,4,3,7,8,0.244043,0.25318,4574.17645,0.095238,0.001804
29113,,126,1,0,1,1,0,1,0,0,0,0,0,0.000516
14995,,126,2,1,3,2,1,3,8,0.227101,0.234288,0,0.666667,0.000754
11714,,126,2,8,10,2,8,10,8,0.238201,0.247881,395.265587,0.277778,0.000717
33411,,105,2,0,2,2,0,2,0,0,0,0,0.5,0.001154
1827,,80,3,2,5,3,2,5,8,0.234756,0.243096,78.850239,0.333333,0.001599
19201,,126,1,0,1,1,0,1,0,0,0,0,0,0.000272
19595,,126,2,5,7,2,5,7,8,0.270182,0.282483,27529.08526,0.285714,0.000592
16506,,126,1,4,5,1,4,5,8,0.246847,0.256226,456.310831,0,0.000272
31818,,126,1,1,2,1,1,2,9,0.217358,0.223993,0,0.5,0.000272
676,,38,1,1,2,1,1,2,9,0.202474,0.207985,195.312601,0,0.000204
2413,,24,2,1,3,2,1,3,9,0.222601,0.23004,0,0.5,0.000665
33868,,24,4,0,4,4,0,4,0,0,0,0,1,0.002136
18886,,69,1,0,1,1,0,1,0,0,0,0,0,0.000527
18372,,90,1,2,3,1,2,3,9,0.223807,0.230726,25974,0.5,0.000527
20085,,69,1,0,1,1,0,1,0,0,0,0,0,0.000527
21088,,69,2,2,4,2,2,4,9,0.223664,0.230808,0,0.666667,0.001201
22575,,69,2,0,2,2,0,2,0,0,0,0,0,0.001822
2759,,69,3,6,9,3,6,9,8,0.270271,0.282753,2171.225453,0.404762,0.001086
10609,,32,3,4,7,3,4,7,8,0.244541,0.253856,39.254293,0.4,0.000888
9564,,32,1,4,5,1,4,5,8,0.237768,0.247437,26471.134515,0.2,0.000244
20324,,32,1,0,1,1,0,1,0,0,0,0,0,0.000244
20964,,32,1,1,2,1,1,2,9,0.202165,0.207447,0,0,0.000244
21678,,32,1,1,2,1,1,2,9,0.202165,0.207447,0,0,0.000244
11091,,97,2,2,4,2,2,4,9,0.22445,0.231847,320.049078,0.333333,0.001846
12042,,97,1,0,1,1,0,1,0,0,0,0,0,0.001366
6868,,97,5,12,17,5,12,17,9,0.224493,0.232166,124856.545299,0.108974,0.002124
12821,,97,1,0,1,1,0,1,0,0,0,0,0,0.001366
7985,,97,3,2,5,3,2,5,9,0.22445,0.231847,2.966779,0.666667,0.001797
14768,,56,3,7,10,3,7,10,8,0.249725,0.258981,32877.131832,0.125,0.002071
15768,,97,2,3,5,2,3,5,9,0.225183,0.232788,33.81303,0.75,0.001571
22983,,97,1,1,2,1,1,2,9,0.224448,0.231821,0,0,0.001366
12280,,97,1,1,2,1,1,2,9,0.224448,0.231821,0,0,0.001366
23915,,97,1,0,1,1,0,1,0,0,0,0,0,0.001366
18166,,97,3,1,4,3,1,4,9,0.224448,0.231821,0,1,0.001809
24440,,97,1,0,1,1,0,1,0,0,0,0,0,0.001366
23027,,97,2,1,3,2,1,3,9,0.224448,0.231821,0,1,0.001571
11744,,97,2,1,3,2,1,3,9,0.224448,0.231821,0,1,0.001571
35378,,97,1,1,2,1,1,2,9,0.224448,0.231821,0,0,0.001366
684,,138,3,2,5,3,2,5,8,0.234233,0.242138,112.16033,0.05,0.000751
5778,,0,1,2,3,1,2,3,8,0.261487,0.272609,20347.555168,0,0.001715
26609,,127,3,2,5,3,2,5,9,0.215568,0.221349,164.862609,0.333333,0.000785
3587,,56,14,16,30,14,16,30,8,0.278088,0.29106,53476.792149,0.119658,0.003992
4440,,56,5,8,13,5,8,13,8,0.257249,0.267758,7309.882531,0.254545,0.002773
4637,,56,5,4,9,5,4,9,9,0.241081,0.249825,26444.473929,0.196429,0.00208
8033,,56,4,3,7,4,3,7,8,0.239578,0.24795,779.970894,0.4,0.001884
7314,,56,4,10,14,4,10,14,8,0.264748,0.277115,1806.776138,0.25,0.001448
10088,,56,2,1,3,2,1,3,8,0.238966,0.247042,697.486951,0.333333,0.000989
4335,,56,2,2,4,2,2,4,8,0.240514,0.248728,5.245994,0.583333,0.000894
8573,,56,1,2,3,1,2,3,9,0.232713,0.240778,0,1,0.000726
12844,,56,1,0,1,1,0,1,0,0,0,0,0,0.000726
14998,,56,3,6,9,3,6,9,8,0.271777,0.284683,3411.403216,0.404762,0.001733
4765,,56,9,6,15,9,6,15,8,0.24941,0.258668,13542.260886,0.24359,0.003767
19316,,56,4,3,7,4,3,7,9,0.241022,0.249789,2271.921744,0.166667,0.001908
17780,,56,1,1,2,1,1,2,9,0.214373,0.22077,0,1,0.000726
10801,,56,12,8,20,12,8,20,8,0.243955,0.252889,20813.192436,0.346154,0.005259
28630,,56,2,2,4,2,2,4,9,0.231847,0.239751,880.370502,0.166667,0.001554
17745,,56,2,2,4,2,2,4,9,0.225973,0.232708,335.38046,0.083333,0.00114
31128,,56,2,2,4,2,2,4,8,0.239209,0.24739,4.062121,0.833333,0.001019
4259,,138,1,3,4,1,3,4,8,0.240557,0.24874,572.000289,0.5,0.000875
7609,,138,6,0,6,6,0,6,0,0,0,0,0.066667,0.001883
10210,,138,2,0,2,2,0,2,0,0,0,0,0,0.001075
14555,,138,1,0,1,1,0,1,0,0,0,0,0,0.000875
15556,,138,1,1,2,1,1,2,9,0.2161,0.222449,0,0,0.000875
21494,,138,1,1,2,1,1,2,8,0.262753,0.273463,0,1,0.000875
22359,,138,1,0,1,1,0,1,0,0,0,0,0,0.000875
22741,,138,2,0,2,2,0,2,0,0,0,0,1,0.001195
16734,,138,6,8,14,6,8,14,8,0.243541,0.252698,84827.696934,0.089744,0.001873
29536,,138,2,3,5,2,3,5,8,0.264043,0.275006,2828.449083,0.5,0.001087
30407,,138,7,7,14,7,7,14,8,0.237166,0.245665,44631.288178,0.113636,0.002185
34352,,138,3,0,3,3,0,3,0,0,0,0,0.166667,0.001254
35146,,138,1,0,1,1,0,1,0,0,0,0,0,0.000875
2375,,2,1,0,1,1,0,1,0,0,0,0,0,0.001184
1566,,2,3,3,6,3,3,6,9,0.228871,0.236929,1.5,0.583333,0.001554
6210,,2,1,1,2,1,1,2,9,0.228862,0.236867,0,0,0.001184
2641,,2,5,4,9,5,4,9,9,0.228874,0.236955,44800.5,0.3,0.001911
3228,,2,1,1,2,1,1,2,9,0.228862,0.236867,0,0,0.001184
6480,,88,5,5,10,5,5,10,8,0.251322,0.260759,45580.653961,0.160714,0.005801
10322,,2,1,1,2,1,1,2,8,0.251379,0.261448,0,1,0.001184
12067,,123,5,22,27,5,22,27,8,0.272517,0.286382,105608.902301,0.111667,0.003154
2946,,2,3,2,5,3,2,5,9,0.228868,0.236902,0,1,0.001579
17743,,56,6,7,13,6,7,13,8,0.241269,0.251129,35370.945318,0.1,0.005058
23695,,3,2,0,2,2,0,2,0,0,0,0,0,0.001535
19305,,1,2,9,11,2,9,11,8,0.247926,0.257654,1872.195394,0.127273,0.001419
33823,,2,1,0,1,1,0,1,0,0,0,0,0,0.001184
28391,,2,3,5,8,3,5,8,8,0.25192,0.261389,45333.969451,0.125,0.001819
17731,,2,8,4,12,8,4,12,8,0.272825,0.28479,9968.992713,0.222222,0.005957
693,,58,1,6,7,1,6,7,8,0.265968,0.277536,6475.472687,0.233333,0.000195
695,,104,3,3,6,3,3,6,8,0.240646,0.249589,2234.707695,0.166667,0.000675
4418,,104,4,4,8,4,4,8,9,0.237522,0.246147,2641.385352,0.196429,0.001824
6152,,104,3,0,3,3,0,3,0,0,0,0,0,0.000617
696,,1,0,1,1,0,1,1,12,0.133072,0.134495,0,0,0
697,,89,0,3,3,0,3,3,9,0.220122,0.227154,0,0.333333,0
